run_id,question_id,model_id,baseline_id,split,period,metric,value,unit,direction,sample_count,status,notes
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,planned_grid_kwh,2314651.9926333334,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,charge_kwh,0.0,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,discharge_kwh,0.0,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,emergency_kwh,191349.52240000013,kWh,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,surplus_kwh,172378.87183333325,kWh,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,planned_purchase_cost_yuan,1827099.7197774046,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,emergency_purchase_cost_yuan,763514.5231055418,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,B0_NO_STORAGE_REFERENCE,B0_NO_STORAGE_REFERENCE,warmup,warmup,total_cost_yuan,2590614.242882948,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,planned_grid_kwh,2387806.1594592202,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,charge_kwh,711629.7342590534,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,discharge_kwh,580740.0847498332,kWh,descriptive,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,emergency_kwh,203263.77770000012,kWh,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,surplus_kwh,126557.64444999993,kWh,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,planned_purchase_cost_yuan,1471878.5350056814,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,emergency_purchase_cost_yuan,802762.2596206086,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,M2-Q2-EXPERIMENT-weekday-v1.0,B1_WEEKDAY_MILP_R0,warmup,warmup,total_cost_yuan,2274640.79462629,yuan,min,31,HUMAN_RUN_UNREVIEWED,warmup excluded from formal total
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.MAE,176.7913137371091,kW,min,48096,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.RMSE,244.2815857177465,kW,min,48096,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.nMAE,0.03829348121751331,ratio,min,48096,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.bias,1.9610611048735886,kW,min,48096,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.max_absolute_error,1364.9799999999996,kW,min,48096,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.error_p50,131.33679999999958,kW,min,48096,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.error_p90,375.4390000000001,kW,min,48096,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.error_p95,515.0230749999998,kW,min,48096,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.error_p99,834.7592150000008,kW,min,48096,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.sample_count,48096.0,count,descriptive,48096,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.valid_coverage,1.0,ratio,descriptive,48096,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.peak_threshold_p90,6590.1915,kW,descriptive,48096,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.peak_MAE,222.49188912681913,kW,min,48096,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.peak_max_absolute_error,1251.1599999999999,kW,min,48096,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,load.peak_sample_count,4810.0,count,descriptive,48096,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.all_day_MAE,185.34649152736193,kW,min,48096,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.all_day_RMSE,375.17487813659034,kW,min,48096,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.bias,0.7610173132900873,kW,min,48096,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.max_absolute_error,3228.8724999999995,kW,min,48096,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.sample_count,48096.0,count,descriptive,48096,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.valid_coverage,1.0,ratio,descriptive,48096,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.daylight_MAE,331.6338315997024,kW,min,48096,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.daylight_RMSE,501.8495969876943,kW,min,48096,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.daylight_sample_count,26880.0,count,descriptive,48096,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.ramp_MAE,67.91579832921569,kW/10min,min,48096,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,overall:formal_output,pv.ramp_sample_count,47762.0,count,descriptive,48096,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.MAE,146.46590044642858,kW,min,4032,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.RMSE,184.39968854123728,kW,min,4032,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.nMAE,0.032426250369148965,ratio,min,4032,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.bias,52.127760317460314,kW,min,4032,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.max_absolute_error,745.9619999999995,kW,min,4032,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.error_p50,122.8913500000001,kW,min,4032,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.error_p90,300.5039799999997,kW,min,4032,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.error_p95,364.64264499999933,kW,min,4032,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.error_p99,489.4623590000002,kW,min,4032,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.sample_count,4032.0,count,descriptive,4032,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.valid_coverage,1.0,ratio,descriptive,4032,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.peak_threshold_p90,6590.1915,kW,descriptive,4032,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.peak_MAE,162.3105444915254,kW,min,4032,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.peak_max_absolute_error,717.1899999999996,kW,min,4032,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,load.peak_sample_count,472.0,count,descriptive,4032,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.all_day_MAE,132.08102217261904,kW,min,4032,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.all_day_RMSE,274.8497756430713,kW,min,4032,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.bias,-16.141246230158732,kW,min,4032,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.max_absolute_error,1610.7750000000005,kW,min,4032,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.sample_count,4032.0,count,descriptive,4032,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.valid_coverage,1.0,ratio,descriptive,4032,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.daylight_MAE,261.5658873280943,kW,min,4032,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.daylight_RMSE,386.78245043402774,kW,min,4032,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.daylight_sample_count,2036.0,count,descriptive,4032,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.ramp_MAE,49.68233886113887,kW/10min,min,4032,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-02,pv.ramp_sample_count,4004.0,count,descriptive,4032,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.MAE,141.21073505824373,kW,min,4464,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.RMSE,180.76702272646293,kW,min,4464,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.nMAE,0.03242109282961722,ratio,min,4464,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.bias,30.62751852598567,kW,min,4464,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.max_absolute_error,737.6935999999996,kW,min,4464,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.error_p50,116.39000000000033,kW,min,4464,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.error_p90,296.4012600000004,kW,min,4464,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.error_p95,360.1522949999997,kW,min,4464,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.error_p99,519.4108979999994,kW,min,4464,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.sample_count,4464.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.valid_coverage,1.0,ratio,descriptive,4464,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.peak_threshold_p90,6590.1915,kW,descriptive,4464,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.peak_MAE,180.02787999999998,kW,min,4464,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.peak_max_absolute_error,582.5015000000003,kW,min,4464,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,load.peak_sample_count,150.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,samples where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.all_day_MAE,186.4059520609319,kW,min,4464,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual)) over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.all_day_RMSE,385.01307965625085,kW,min,4464,POSTHOC_EVALUATION_ONLY,RMSE over all intervals
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.bias,-10.795378673835124,kW,min,4464,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.max_absolute_error,2425.100299999999,kW,min,4464,POSTHOC_EVALUATION_ONLY,max(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.sample_count,4464.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.valid_coverage,1.0,ratio,descriptive,4464,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.daylight_MAE,342.9974849134378,kW,min,4464,POSTHOC_EVALUATION_ONLY,MAE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.daylight_RMSE,522.2665087574113,kW,min,4464,POSTHOC_EVALUATION_ONLY,RMSE where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.daylight_sample_count,2426.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,samples where actual_pv_kw > 0
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.ramp_MAE,64.41462752086623,kW/10min,min,4464,POSTHOC_EVALUATION_ONLY,mean(abs(predicted_ramp-actual_ramp)); adjacent physical intervals within the same natural day only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-03,pv.ramp_sample_count,4433.0,count,descriptive,4464,POSTHOC_EVALUATION_ONLY,within-natural-day adjacent physical interval pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.MAE,125.48332284722223,kW,min,4320,POSTHOC_EVALUATION_ONLY,mean(abs(predicted-actual))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.RMSE,156.8534250940652,kW,min,4320,POSTHOC_EVALUATION_ONLY,sqrt(mean((predicted-actual)^2))
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.nMAE,0.028565187680497716,ratio,min,4320,POSTHOC_EVALUATION_ONLY,MAE / mean(actual_load)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.bias,2.7782229398148144,kW,min,4320,POSTHOC_EVALUATION_ONLY,mean(predicted-actual)
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.max_absolute_error,609.0500000000002,kW,min,4320,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.error_p50,106.01874999999995,kW,min,4320,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.error_p90,257.09699999999964,kW,min,4320,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.error_p95,307.5539,kW,min,4320,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.error_p99,397.4223870000002,kW,min,4320,POSTHOC_EVALUATION_ONLY,error=predicted-actual; percentiles use absolute error
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.sample_count,4320.0,count,descriptive,4320,POSTHOC_EVALUATION_ONLY,finite actual/predicted pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.valid_coverage,1.0,ratio,descriptive,4320,POSTHOC_EVALUATION_ONLY,finite pairs / requested pairs
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.peak_threshold_p90,6590.1915,kW,descriptive,4320,POSTHOC_EVALUATION_ONLY,global formal-output actual-load 90th percentile; posthoc only
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.peak_MAE,135.77155098039225,kW,min,4320,POSTHOC_EVALUATION_ONLY,MAE where actual_load >= global formal p90
weekday,Q2,q2-weekday-v1.0,B1_WEEKDAY_MILP_R0,formal_output,month:2025-04,load.peak_max_absolute_error,393.71970000000056,kW,min,4320,POSTHOC_EVALUATION_ONLY,max absolute error where actual_load >= global formal p90
